,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
130,1.6304999589920044,0.021227774270474516,0.14819449186325073,0.001181597683848626,softplus,0.8,Adam,"{'activation': 'softplus', 'dropout_rate': 0.8, 'optimizer': 'Adam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
131,1.7430607080459595,0.20790882100444294,0.17035287618637085,0.01984760458977549,softplus,0.8,Adamax,"{'activation': 'softplus', 'dropout_rate': 0.8, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
132,2.7128599882125854,0.19314227501952203,0.18026280403137207,0.01815745087427834,softplus,0.8,Nadam,"{'activation': 'softplus', 'dropout_rate': 0.8, 'optimizer': 'Nadam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
133,1.4647530317306519,0.0032836357290467488,0.15220022201538086,0.00344479945586301,softplus,0.9,SGD,"{'activation': 'softplus', 'dropout_rate': 0.9, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
134,1.7200654745101929,0.008404042850855803,0.14797967672348022,0.0016540347853117438,softplus,0.9,RMSprop,"{'activation': 'softplus', 'dropout_rate': 0.9, 'optimizer': 'RMSprop'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
135,1.614406168460846,0.1646924524418842,0.15462857484817505,0.0076506265705041125,softplus,0.9,Adagrad,"{'activation': 'softplus', 'dropout_rate': 0.9, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
136,1.545422077178955,0.007662390072962253,0.1518285870552063,0.0036298886478193923,softplus,0.9,Adadelta,"{'activation': 'softplus', 'dropout_rate': 0.9, 'optimizer': 'Adadelta'}",0.7683333158493042,0.2566666603088379,0.23333333432674408,0.7483333349227905,0.5016666613519192,0.2568965391820489,537
137,2.0007548332214355,0.09050697120929914,0.18049180507659912,0.020310208552778614,softplus,0.9,Adam,"{'activation': 'softplus', 'dropout_rate': 0.9, 'optimizer': 'Adam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
138,1.7001742124557495,0.1525719480375597,0.1659679412841797,0.02212620149703916,softplus,0.9,Adamax,"{'activation': 'softplus', 'dropout_rate': 0.9, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
139,2.35890394449234,0.32491968071913696,0.16959160566329956,0.022014386468746046,softplus,0.9,Nadam,"{'activation': 'softplus', 'dropout_rate': 0.9, 'optimizer': 'Nadam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
140,1.349863350391388,0.013824722576461133,0.24430495500564575,0.1749237489642577,softsign,0.0,SGD,"{'activation': 'softsign', 'dropout_rate': 0.0, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
141,1.7873526811599731,0.20516142061662795,0.1753077507019043,0.027132107532093164,softsign,0.0,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.0, 'optimizer': 'RMSprop'}",0.7933333516120911,0.7749999761581421,0.7483333349227905,0.7850000262260437,0.7754166722297668,0.016930216103217054,60
142,1.6089203357696533,0.21908278204129555,0.15618205070495605,0.01976726924663654,softsign,0.0,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.0, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
143,1.6204872131347656,0.16217727038376367,0.27354246377944946,0.18449909511136373,softsign,0.0,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.0, 'optimizer': 'Adadelta'}",0.6566666960716248,0.49166667461395264,0.503333330154419,0.5066666603088379,0.5395833402872086,0.06782715183908393,528
144,1.718065083026886,0.2252896243759938,0.15877783298492432,0.018097044768909196,softsign,0.0,Adam,"{'activation': 'softsign', 'dropout_rate': 0.0, 'optimizer': 'Adam'}",0.8033333420753479,0.753333330154419,0.7566666603088379,0.7666666507720947,0.7699999958276749,0.019860631548674287,108
145,1.4513177275657654,0.015363119446209236,0.14779257774353027,0.0019020130735973649,softsign,0.0,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.0, 'optimizer': 'Adamax'}",0.7850000262260437,0.7400000095367432,0.7666666507720947,0.7749999761581421,0.7666666656732559,0.016708281796008112,181
146,1.9986217021942139,0.1715921667943594,0.1459052562713623,0.0021175244252531976,softsign,0.0,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.0, 'optimizer': 'Nadam'}",0.7749999761581421,0.7599999904632568,0.778333306312561,0.7900000214576721,0.775833323597908,0.01070436999467526,59
147,1.3933231830596924,0.016310073551227672,0.14417970180511475,0.0010175250299878174,softsign,0.1,SGD,"{'activation': 'softsign', 'dropout_rate': 0.1, 'optimizer': 'SGD'}",0.7683333158493042,0.7450000047683716,0.7666666507720947,0.75,0.7574999928474426,0.010172119978879268,266
148,1.810591697692871,0.2368123871796763,0.1681739091873169,0.02228726692949487,softsign,0.1,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.1, 'optimizer': 'RMSprop'}",0.8033333420753479,0.75,0.778333306312561,0.7933333516120911,0.78125,0.020116852297667003,33
149,1.7181172966957092,0.17561375375177857,0.15758562088012695,0.021337723738508077,softsign,0.1,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.1, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
150,1.4112476110458374,0.02509805810659635,0.13837236166000366,0.0028276388418711318,softsign,0.1,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.1, 'optimizer': 'Adadelta'}",0.6266666650772095,0.5616666674613953,0.4333333373069763,0.6333333253860474,0.5637499988079071,0.08033242200175253,523
151,1.48008394241333,0.041883243018149996,0.1470947265625,0.0028600279399054246,softsign,0.1,Adam,"{'activation': 'softsign', 'dropout_rate': 0.1, 'optimizer': 'Adam'}",0.7833333611488342,0.7383333444595337,0.7816666960716248,0.7699999809265137,0.7683333456516266,0.018066242297472983,134
152,1.667608380317688,0.36374379164806875,0.15494000911712646,0.01981908165017035,softsign,0.1,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.1, 'optimizer': 'Adamax'}",0.7950000166893005,0.7333333492279053,0.7683333158493042,0.7799999713897705,0.7691666632890701,0.02274556867209158,122
153,2.2281088829040527,0.3314481074212145,0.16075921058654785,0.017212358373592265,softsign,0.1,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.1, 'optimizer': 'Nadam'}",0.8083333373069763,0.7649999856948853,0.7799999713897705,0.7733333110809326,0.7816666513681412,0.016287359102362713,31
154,1.366184651851654,0.012684060356534806,0.14483916759490967,0.0010248078730627224,softsign,0.2,SGD,"{'activation': 'softsign', 'dropout_rate': 0.2, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.753333330154419,0.757916659116745,0.010231681207139676,261
155,1.6007272005081177,0.025288020558943438,0.23818254470825195,0.16125873490075548,softsign,0.2,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.2, 'optimizer': 'RMSprop'}",0.7900000214576721,0.75,0.7549999952316284,0.7733333110809326,0.7670833319425583,0.015827856408019852,170
156,1.3891804218292236,0.013620145097358807,0.14404022693634033,0.001552639610409662,softsign,0.2,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.2, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
157,1.1457794308662415,0.1914001159813275,0.12575054168701172,0.05441111253555336,softsign,0.2,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.2, 'optimizer': 'Adadelta'}",0.6983333230018616,0.6966666579246521,0.5699999928474426,0.6233333349227905,0.6470833271741867,0.05383068670265297,480
158,1.135627567768097,0.15395995528571585,0.0865057110786438,0.007554778367003964,softsign,0.2,Adam,"{'activation': 'softsign', 'dropout_rate': 0.2, 'optimizer': 'Adam'}",0.8033333420753479,0.7749999761581421,0.7699999809265137,0.7733333110809326,0.7804166525602341,0.013352863138801506,39
159,1.0253244042396545,0.016982405468689052,0.0862385630607605,0.0028907606047594227,softsign,0.2,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.2, 'optimizer': 'Adamax'}",0.7850000262260437,0.7350000143051147,0.7766666412353516,0.7850000262260437,0.7704166769981384,0.02072890613783051,99
160,1.4125352501869202,0.07463046997052478,0.0883023738861084,0.0019133134125871808,softsign,0.2,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.2, 'optimizer': 'Nadam'}",0.7833333611488342,0.7333333492279053,0.7699999809265137,0.7699999809265137,0.7641666680574417,0.018615254176081245,212
161,0.9785956740379333,0.01328357388484125,0.08496975898742676,0.0030027004301004076,softsign,0.3,SGD,"{'activation': 'softsign', 'dropout_rate': 0.3, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7450000047683716,0.7558333277702332,0.011696379551801089,465
162,1.190450668334961,0.004124170559676891,0.09142053127288818,0.004173667792157005,softsign,0.3,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.3, 'optimizer': 'RMSprop'}",0.7983333468437195,0.75,0.7866666913032532,0.778333306312561,0.7783333361148834,0.01783411879830997,46
163,0.9638888239860535,0.018945781563820405,0.1310713291168213,0.08131676400540654,softsign,0.3,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.3, 'optimizer': 'Adagrad'}",0.7699999809265137,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7570833265781403,0.011448848801544937,270
164,0.9823813438415527,0.004297399979467928,0.08368390798568726,0.0013658902221418588,softsign,0.3,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.3, 'optimizer': 'Adadelta'}",0.4300000071525574,0.6299999952316284,0.5299999713897705,0.40166667103767395,0.49791666120290756,0.0899334176278368,548
165,1.035927414894104,0.008885462979035839,0.08329635858535767,0.001024456647091038,softsign,0.3,Adam,"{'activation': 'softsign', 'dropout_rate': 0.3, 'optimizer': 'Adam'}",0.8050000071525574,0.7300000190734863,0.75,0.7833333611488342,0.7670833468437195,0.02902046705253726,169
166,1.039945363998413,0.0841905341960135,0.08300548791885376,0.001166169228461563,softsign,0.3,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.3, 'optimizer': 'Adamax'}",0.7866666913032532,0.7316666841506958,0.7683333158493042,0.7799999713897705,0.7666666656732559,0.021245908405616947,181
167,1.2980332970619202,0.04480659557285924,0.0836438536643982,0.0017576103112971865,softsign,0.3,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.3, 'optimizer': 'Nadam'}",0.8016666769981384,0.7649999856948853,0.7950000166893005,0.7683333158493042,0.7824999988079071,0.016051147660592305,26
168,0.9266816973686218,0.006249664302526923,0.0838388204574585,0.002272247555160591,softsign,0.4,SGD,"{'activation': 'softsign', 'dropout_rate': 0.4, 'optimizer': 'SGD'}",0.7683333158493042,0.7450000047683716,0.7649999856948853,0.7483333349227905,0.7566666603088379,0.01013792788220637,276
169,1.134896993637085,0.0887259352019255,0.08313256502151489,0.0011870380085476613,softsign,0.4,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.4, 'optimizer': 'RMSprop'}",0.79666668176651,0.7549999952316284,0.7900000214576721,0.778333306312561,0.7800000011920929,0.015855257933303744,40
170,0.9474930763244629,0.005705023736226626,0.08381235599517822,0.0010710889522076298,softsign,0.4,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.4, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
171,0.969448983669281,0.010013962212408878,0.08250868320465088,0.0011927358145322827,softsign,0.4,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.4, 'optimizer': 'Adadelta'}",0.5133333206176758,0.5433333516120911,0.5016666650772095,0.6499999761581421,0.5520833283662796,0.05853980493159081,524
172,1.0862284898757935,0.07933735584749858,0.08180958032608032,0.0009959387789109852,softsign,0.4,Adam,"{'activation': 'softsign', 'dropout_rate': 0.4, 'optimizer': 'Adam'}",0.8133333325386047,0.753333330154419,0.8016666769981384,0.7833333611488342,0.7879166752099991,0.022649964359520464,11
173,0.9934556484222412,0.007941811642899315,0.08252722024917603,0.0019823817711374847,softsign,0.4,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.4, 'optimizer': 'Adamax'}",0.7883333563804626,0.7450000047683716,0.7816666960716248,0.7833333611488342,0.7745833545923233,0.0172552417922172,63
174,1.3272462487220764,0.09407191956782648,0.08349567651748657,0.0014206002466709048,softsign,0.4,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.4, 'optimizer': 'Nadam'}",0.7016666531562805,0.75,0.8050000071525574,0.79666668176651,0.763333335518837,0.041315194077850614,221
175,0.9196902513504028,0.006419814936892998,0.08495396375656128,0.002282306741404703,softsign,0.5,SGD,"{'activation': 'softsign', 'dropout_rate': 0.5, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7733333110809326,0.7483333349227905,0.7583333253860474,0.012747536626972089,255
176,1.175712525844574,0.013110359033559544,0.08882653713226318,0.00550554326085236,softsign,0.5,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.5, 'optimizer': 'RMSprop'}",0.8033333420753479,0.7316666841506958,0.7816666960716248,0.7716666460037231,0.7720833420753479,0.025990782246944812,75
177,1.0016484260559082,0.08744258699372393,0.08378833532333374,0.002457590057966624,softsign,0.5,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.5, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
178,0.9829567074775696,0.005592135183463457,0.08268553018569946,0.0011353317423082373,softsign,0.5,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.5, 'optimizer': 'Adadelta'}",0.5533333420753479,0.625,0.4983333349227905,0.625,0.5754166692495346,0.05326003930394454,521
179,1.0442297458648682,0.006271525415444415,0.08255720138549805,0.001388684328228758,softsign,0.5,Adam,"{'activation': 'softsign', 'dropout_rate': 0.5, 'optimizer': 'Adam'}",0.8116666674613953,0.7666666507720947,0.7549999952316284,0.7983333468437195,0.7829166650772095,0.022954520981519847,23
180,1.0375032424926758,0.0786092816226852,0.08283030986785889,0.0008991013480859128,softsign,0.5,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.5, 'optimizer': 'Adamax'}",0.7866666913032532,0.7383333444595337,0.7733333110809326,0.7866666913032532,0.7712500095367432,0.019768631329134097,86
181,1.2502743601799011,0.010488171547512396,0.0821351408958435,0.0007306415909990457,softsign,0.5,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.5, 'optimizer': 'Nadam'}",0.7850000262260437,0.7516666650772095,0.7799999713897705,0.7733333110809326,0.7724999934434891,0.01272028378085325,74
182,0.9229984283447266,0.003344728755356066,0.08244550228118896,0.0019992769783693794,softsign,0.6,SGD,"{'activation': 'softsign', 'dropout_rate': 0.6, 'optimizer': 'SGD'}",0.7699999809265137,0.7433333396911621,0.7666666507720947,0.7400000095367432,0.7549999952316284,0.013437083432550671,472
183,1.1716505885124207,0.06466833924715804,0.08799153566360474,0.0026197676672201965,softsign,0.6,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.6, 'optimizer': 'RMSprop'}",0.7883333563804626,0.7516666650772095,0.7816666960716248,0.7833333611488342,0.7762500196695328,0.014403666710589541,56
184,1.0169010758399963,0.030870991224188557,0.08582597970962524,0.0017482794609475765,softsign,0.6,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.6, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
185,0.9818735718727112,0.00900723675862982,0.08425045013427734,0.000794964163359196,softsign,0.6,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.6, 'optimizer': 'Adadelta'}",0.6883333325386047,0.5333333611488342,0.5916666388511658,0.6333333253860474,0.611666664481163,0.05675237797209994,510
186,1.088378369808197,0.08935634391338235,0.08273959159851074,0.0011309896768472334,softsign,0.6,Adam,"{'activation': 'softsign', 'dropout_rate': 0.6, 'optimizer': 'Adam'}",0.7900000214576721,0.7649999856948853,0.7866666913032532,0.7866666913032532,0.7820833474397659,0.009956518693225256,30
187,1.0028419494628906,0.010544309516137091,0.08344393968582153,0.0003214686820411043,softsign,0.6,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.6, 'optimizer': 'Adamax'}",0.7866666913032532,0.7416666746139526,0.7616666555404663,0.7883333563804626,0.7695833444595337,0.019270561130428045,112
188,1.3014585971832275,0.08936276023608153,0.08364325761795044,0.0026996699608727286,softsign,0.6,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.6, 'optimizer': 'Nadam'}",0.7850000262260437,0.746666669845581,0.7733333110809326,0.7950000166893005,0.7750000059604645,0.01806624367214978,62
189,0.922075629234314,0.0057412157947165764,0.08201956748962402,0.0006032298668215126,softsign,0.7,SGD,"{'activation': 'softsign', 'dropout_rate': 0.7, 'optimizer': 'SGD'}",0.7716666460037231,0.7400000095367432,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.012963611958677809,276
190,1.0851731300354004,0.0063439578667453134,0.08288431167602539,0.000645543101935988,softsign,0.7,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.7, 'optimizer': 'RMSprop'}",0.7983333468437195,0.7450000047683716,0.7850000262260437,0.7866666913032532,0.778750017285347,0.02015134288795912,42
191,0.9454013109207153,0.006466889299838264,0.12980419397354126,0.08076437009149276,softsign,0.7,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.7, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
192,0.9815553426742554,0.011864899802684615,0.08258694410324097,0.0006861084498201449,softsign,0.7,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.7, 'optimizer': 'Adadelta'}",0.5799999833106995,0.57833331823349,0.3816666603088379,0.5383333563804626,0.5195833295583725,0.08135463167925601,531
193,1.0392277836799622,0.006014796219547631,0.08488959074020386,0.002429838912737384,softsign,0.7,Adam,"{'activation': 'softsign', 'dropout_rate': 0.7, 'optimizer': 'Adam'}",0.7866666913032532,0.7350000143051147,0.7816666960716248,0.7833333611488342,0.7716666907072067,0.021245920095038583,82
194,1.0791819095611572,0.09425258348511033,0.0842970609664917,0.0006300565751117531,softsign,0.7,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.7, 'optimizer': 'Adamax'}",0.7816666960716248,0.7416666746139526,0.7649999856948853,0.7850000262260437,0.7683333456516266,0.017159393255771337,134
195,1.4366169571876526,0.09850087064321097,0.09067797660827637,0.0076727511798095616,softsign,0.7,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.7, 'optimizer': 'Nadam'}",0.8149999976158142,0.753333330154419,0.7766666412353516,0.7799999713897705,0.7812499850988388,0.022028234969157328,35
196,1.041368007659912,0.028483459872636292,0.0881415605545044,0.0015202224324600395,softsign,0.8,SGD,"{'activation': 'softsign', 'dropout_rate': 0.8, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
197,1.2360543608665466,0.06747383743828121,0.09126543998718262,0.005045286420127038,softsign,0.8,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.8, 'optimizer': 'RMSprop'}",0.7866666913032532,0.7400000095367432,0.7699999809265137,0.7799999713897705,0.7691666632890701,0.017853568650937093,122
198,1.0501105189323425,0.016807097922179597,0.09065687656402588,0.006211521189413731,softsign,0.8,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.8, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
199,1.1256063580513,0.06425794526837378,0.09163248538970947,0.008114351235591075,softsign,0.8,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.8, 'optimizer': 'Adadelta'}",0.4816666543483734,0.5066666603088379,0.375,0.57833331823349,0.4854166582226753,0.07295712651679,553
200,1.2552300691604614,0.08744222591005237,0.08907121419906616,0.0043965052181975115,softsign,0.8,Adam,"{'activation': 'softsign', 'dropout_rate': 0.8, 'optimizer': 'Adam'}",0.7833333611488342,0.7566666603088379,0.7749999761581421,0.7866666913032532,0.7754166722297668,0.011629418249058892,60
201,1.0697386264801025,0.02743752386797027,0.08488184213638306,0.0006332377796535738,softsign,0.8,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.8, 'optimizer': 'Adamax'}",0.7816666960716248,0.7400000095367432,0.7766666412353516,0.7850000262260437,0.7708333432674408,0.01804700995428674,89
202,1.478348731994629,0.10061936837496176,0.09384959936141968,0.008840591002087932,softsign,0.8,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.8, 'optimizer': 'Nadam'}",0.7850000262260437,0.75,0.7833333611488342,0.7733333110809326,0.7729166746139526,0.013963007429049858,70
203,0.9636601209640503,0.05935756186576906,0.0845746397972107,0.0009148407694828084,softsign,0.9,SGD,"{'activation': 'softsign', 'dropout_rate': 0.9, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
204,1.095424771308899,0.004521089485907813,0.08406722545623779,0.0003729971043138687,softsign,0.9,RMSprop,"{'activation': 'softsign', 'dropout_rate': 0.9, 'optimizer': 'RMSprop'}",0.7850000262260437,0.7300000190734863,0.7716666460037231,0.7733333110809326,0.7650000005960464,0.02084998774825364,204
205,1.0034404397010803,0.09200398492767835,0.08546715974807739,0.0008207941163299738,softsign,0.9,Adagrad,"{'activation': 'softsign', 'dropout_rate': 0.9, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
206,0.9832831621170044,0.008376668641090108,0.08493167161941528,7.943443273327216e-05,softsign,0.9,Adadelta,"{'activation': 'softsign', 'dropout_rate': 0.9, 'optimizer': 'Adadelta'}",0.5833333134651184,0.5066666603088379,0.596666693687439,0.4833333194255829,0.5424999967217445,0.04844098088702049,526
207,1.0577593445777893,0.013364531158260539,0.08228051662445068,0.0008766153569529985,softsign,0.9,Adam,"{'activation': 'softsign', 'dropout_rate': 0.9, 'optimizer': 'Adam'}",0.7866666913032532,0.7233333587646484,0.7749999761581421,0.778333306312561,0.7658333331346512,0.024902576713066893,197
208,1.050628900527954,0.09214461758916566,0.08344191312789917,0.000745370291612983,softsign,0.9,Adamax,"{'activation': 'softsign', 'dropout_rate': 0.9, 'optimizer': 'Adamax'}",0.7749999761581421,0.746666669845581,0.7699999809265137,0.7716666460037231,0.76583331823349,0.011211342680581661,199
209,1.2755481004714966,0.00992458527586476,0.0824248194694519,0.0007503019876040365,softsign,0.9,Nadam,"{'activation': 'softsign', 'dropout_rate': 0.9, 'optimizer': 'Nadam'}",0.7850000262260437,0.75,0.778333306312561,0.7833333611488342,0.7741666734218597,0.014166674193229695,66
210,0.9314274787902832,0.005750359102801641,0.08352828025817871,0.001995600245136458,relu,0.0,SGD,"{'activation': 'relu', 'dropout_rate': 0.0, 'optimizer': 'SGD'}",0.7666666507720947,0.7433333396911621,0.7683333158493042,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
211,1.1405351161956787,0.08649515917515899,0.08368998765945435,0.0008916657615044465,relu,0.0,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.0, 'optimizer': 'RMSprop'}",0.8100000023841858,0.7916666865348816,0.7933333516120911,0.8066666722297668,0.8004166781902313,0.008025559131330675,2
212,0.9558656215667725,0.006971562633486367,0.08444023132324219,0.001396638362439934,relu,0.0,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.0, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
213,0.992282509803772,0.003924975101920607,0.08250987529754639,0.0003852814177653156,relu,0.0,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.0, 'optimizer': 'Adadelta'}",0.7649999856948853,0.7316666841506958,0.67166668176651,0.5666666626930237,0.6837500035762787,0.07541896851901306,476
214,1.1090418100357056,0.09906304766123664,0.08232265710830688,0.0013069839508626313,relu,0.0,Adam,"{'activation': 'relu', 'dropout_rate': 0.0, 'optimizer': 'Adam'}",0.8166666626930237,0.7633333206176758,0.746666669845581,0.7799999713897705,0.7766666561365128,0.02592724690654837,55
215,0.9969463348388672,0.001778348766870736,0.08454811573028564,0.0014076274655556095,relu,0.0,Adamax,"{'activation': 'relu', 'dropout_rate': 0.0, 'optimizer': 'Adamax'}",0.7983333468437195,0.7350000143051147,0.7766666412353516,0.7950000166893005,0.7762500047683716,0.025204028663173107,57
216,1.3930763602256775,0.10587895518902855,0.08887141942977905,0.003083743503281255,relu,0.0,Nadam,"{'activation': 'relu', 'dropout_rate': 0.0, 'optimizer': 'Nadam'}",0.8100000023841858,0.7566666603088379,0.7933333516120911,0.7816666960716248,0.7854166775941849,0.019414166480715554,15
217,1.0087213516235352,0.02266537044523185,0.0855872631072998,0.0023217484074752213,relu,0.1,SGD,"{'activation': 'relu', 'dropout_rate': 0.1, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7733333110809326,0.7483333349227905,0.7583333253860474,0.012747536626972089,255
218,1.0941200852394104,0.0059542096110447055,0.08390426635742188,0.0012911865608714861,relu,0.1,RMSprop,"{'activation': 'relu', 'dropout_rate': 0.1, 'optimizer': 'RMSprop'}",0.8050000071525574,0.7566666603088379,0.7649999856948853,0.8083333373069763,0.7837499976158142,0.023135327976933757,20
219,0.96708083152771,0.007452866594570212,0.13483303785324097,0.08863368358927845,relu,0.1,Adagrad,"{'activation': 'relu', 'dropout_rate': 0.1, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
220,1.0171651244163513,0.0669944949658707,0.09357309341430664,0.012533594596001668,relu,0.1,Adadelta,"{'activation': 'relu', 'dropout_rate': 0.1, 'optimizer': 'Adadelta'}",0.7649999856948853,0.699999988079071,0.6000000238418579,0.37166666984558105,0.6091666668653488,0.14918528029672784,511
221,1.0794580578804016,0.028763045777465267,0.08548980951309204,0.0034400639227413336,relu,0.1,Adam,"{'activation': 'relu', 'dropout_rate': 0.1, 'optimizer': 'Adam'}",0.7900000214576721,0.7699999809265137,0.7983333468437195,0.7983333468437195,0.7891666740179062,0.011577050287163024,9
222,1.169358730316162,0.14597175700336326,0.08840924501419067,0.004547938866168455,relu,0.1,Adamax,"{'activation': 'relu', 'dropout_rate': 0.1, 'optimizer': 'Adamax'}",0.7950000166893005,0.7400000095367432,0.753333330154419,0.753333330154419,0.7604166716337204,0.020695381727817024,240
